Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
8,"C Tanner, G van Schie, JM Lesniak, N Karssemeijer, G Székely","Improved location features for linkage of regions across ipsilateral mammograms",2013,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17741955407629926273",211,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:FPJr55Dyh1AC",17,8,1265,1272,8,1.14,2,5,7,""
8,"MJ Stoutjesdijk, M Zijp, C Boetes, N Karssemeijer, JO Barentsz, ...","Computer aided analysis of breast MRI enhancement kinetics using mean shift c lustering and multifeature iterative region of interest selection",2012,"Journal of Magnetic Resonance Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3993348269768594312",212,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:EkHepimYqZsC",36,5,1104,1112,8,1.00,1,6,8,""
8,"R Hupse, N Karssemeijer","The use of contextual information for computer aided detection of masses in mammograms",2009,"Medical Imaging 2009: Computer-Aided Diagnosis 7260, 72600Q","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15617708437218037687",213,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:WbkHhVStYXYC",,,,,8,0.73,4,2,11,""
8,"S van Engeland, PR Snoeren, N Karssemeijer, JHCL Hendriks","Optimized perception of lesion growth in mammograms using digital display",2003,"Medical Imaging 2003: Image Perception, Observer Performance, and Technology …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2357872457316668238",214,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:hMod-77fHWUC",,,,,8,0.47,2,4,17,""
8,"S Timp, N Karssemeijer, J Hendriks","Comparison of three different mass segmentation methods",2003,"Digital Mammography","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15086056252921406716",215,"2020-08-12 21:56:32","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:k_IJM867U9cC",,,218,222,8,0.47,3,3,17,""
7,"SV de Lange, MF Bakker, EM Monninkhof, PHM Peeters, ...","Reasons for (non) participation in supplemental population-based MRI breast screening for women with extremely dense breasts",2018,"Clinical radiology 73 (8), 759. e1-759.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16489935243904182211",216,"2020-08-12 21:56:32","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:-DxkuPiZhfEC",,,9,,7,3.50,1,5,2,""
7,"A Marchesi, A Bria, C Marrocco, M Molinara, JJ Mordang, F Tortorella, ...","The effect of mammogram preprocessing on microcalcification detection with convolutional neural networks",2017,"2017 IEEE 30th International Symposium on Computer-Based Medical Systems …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2000820148141122198",217,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:JTqpx9DYBaYC",,,,,7,2.33,1,7,3,""
7,"T Kooi, N Karssemeijer","Deep learning of symmetrical discrepancies for computer-aided detection of mammographic masses",2017,"Medical Imaging 2017: Computer-Aided Diagnosis 10134, 101341J","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7794883843341570734",218,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:3bvyWxjaHKcC",,,,,7,2.33,4,2,3,""
7,"N Karssemeijer, SP Wang","Interactive display of computer aided detection results in combination with quantitative prompts",2016,"US Patent 9,289,183","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9490530621440117751",219,"2020-08-12 21:56:32","Patent","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:i2xiXl-TujoC",,,,,7,1.75,4,2,4,""
7,"S Schalekamp, B van Ginneken, IAH Van Den Berk, IJC Hartmann, ...","Bone suppression increases the visibility of invasive pulmonary aspergillosis in chest radiographs",2014,"PloS one","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10859929995411569077",220,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:5MTHONV0fEkC",9,10,108551,,7,1.17,1,5,6,""
7,"J Melendez, CI Sánchez, B van Ginneken, N Karssemeijer","Improving mass candidate detection in mammograms via feature maxima propagation and local feature selection",2014,"Medical physics 41 (8Part1)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9401041546322028279",221,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:Aul-kAQHnToC",81904,,,,7,1.17,2,4,6,""
7,"K Holland, M Kallenberg, R Mann, C van Gils, N Karssemeijer","Stability of volumetric tissue composition measured in serial screening mammograms",2014,"International Workshop on Digital Mammography","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5470278989230824793",222,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:ZzlSgRqYykMC",,,239,244,7,1.17,1,5,6,""
7,"T Kooi, N Karssemeijer","Invariant features for discriminating cysts from solid lesions in mammography",2014,"International Workshop on Digital Mammography","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16347425296977863015",223,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:Ehil0879vHcC",,,573,580,7,1.17,4,2,6,""
7,"T Tan, H Huisman, B Platel, A Grivegnee, R Mus, N Karssemeijer","Classification of breast lesions in automated 3D breast ultrasound",2011,"Medical Imaging 2011: Computer-Aided Diagnosis 7963, 79630X","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15037460857605703476",224,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:p2g8aNsByqUC",,,,,7,0.78,1,6,9,""
7,"MRM Samulski, PR Snoeren, B Platel, B Van Ginneken, L Hogeweg, ...","Computer-aided detection as a decision assistant in chest radiography",2011,"Medical Imaging 2011: Image Perception, Observer Performance, and Technology …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13676975540218125841",225,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:W5xh706n7nkC",,,,,7,0.78,1,6,9,""
7,"R Highnam, JM Brady, N Karssemeijer, M Yaffe","System for imaging pathway verification",2011,"US Patent App. 12/848,942","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2365481784764064903",226,"2020-08-12 21:56:32","Patent","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:bnK-pcrLprsC",,,,,7,0.78,2,4,9,""
7,"WJH Veldkamp, N Karssemeijer, JHCL Hendriks","Experiments with radiologists and a fully automated method for characterization of microcalcification clusters",2001,"International Congress Series","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8196512199716647398",227,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:PELIpwtuRlgC",1230,,586,592,7,0.37,2,3,19,""
6,"A Bria, C Marrocco, M Molinara, B Savelli, JJ Mordang, N Karssemeijer, ...","Improving the automated detection of calcifications by combining deep cascades and deep convolutional nets",2018,"14th International Workshop on Breast Imaging (IWBI 2018)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15994159667704991269",228,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:isU91gLudPYC",10718,,1071808,1071808,6,3.00,1,7,2,""
6,"A Rodriguez-Ruiz, JJ Mordang, N Karssemeijer, I Sechopoulos, RM Mann","Can radiologists improve their breast cancer detection in mammography when using a deep learning based computer system as decision support?",2018,"14th International Workshop on Breast Imaging (IWBI 2018)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11849879849951443097",229,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:wE-fMHVdjMkC",10718,,1071803,1071803,6,3.00,1,5,2,""
6,"K Holland, A Gubern-Mérida, RM Mann, N Karssemeijer","Optimization of volumetric breast density estimation in digital mammograms",2017,"Physics in Medicine & Biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=849413026229250543",230,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:FiDNX6EVdGUC",62,9,3779,3779,6,2.00,2,4,3,""
6,"T Kooi, N Karssemeijer","Classifying symmetrical differences and temporal change in mammography using deep neural networks",2017,"arXiv preprint arXiv:1703.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17173496398007022348",231,"2020-08-12 21:56:32","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:TaaCk18tZOkC",7715,,,,6,2.00,3,2,3,""
6,"K Doi","Historical overview",2015,"Computer-Aided Detection and Diagnosis in Medical Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3741816811134370691,6584677120843843819",232,"2020-08-12 21:56:32","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:2v_ZtQDX9iAC",,,22,41,6,1.20,6,1,5,""
6,"S Schalekamp, B van Ginneken, CM Schaefer-Prokop, N Karssemeijer","Influence of study design in receiver operating characteristics studies: sequential versus independent reading",2014,"Journal of Medical Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4547693503675497615",233,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:OR75R8vi5nAC",1,1,15501,15501,6,1.00,2,4,6,""
6,"WJM van de Ven, Y Hu, JO Barentsz, N Karssemeijer, D Barratt, ...","Surface-based prostate registration with biomechanical regularization",2013,"Medical Imaging 2013: Image-Guided Procedures, Robotic Interventions, and …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5774283271335261272",234,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:PoWvk5oyLR8C",,,,,6,0.86,1,6,7,""
6,"A Makarau, H Huisman, R Mus, M Zijp, N Karssemeijer","Breast MRI intensity non-uniformity correction using mean-shift",2010,"Medical Imaging 2010: Computer-Aided Diagnosis 7624, 76242D","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16713159183791215628",235,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:738O_yMBCRsC",,,,,6,0.60,1,5,10,""
6,"N Karssemeijer, PR Snoeren","Image processing",2010,"Digital Mammography","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13453789773646619365",236,"2020-08-12 21:56:32","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:UxriW0iASnsC",,,69,83,6,0.60,3,2,10,""
6,"N Karssemeijer, A Hupse, M Samulski, M Kallenberg, C Boetes, ...","An interactive computer aided decision support system for detection of masses in mammograms",2008,"International Workshop on Digital Mammography","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9233122123317016556",237,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:M05iB0D1s5AC",,,273,278,6,0.50,1,6,12,""
6,"H Huisman, N Karssemeijer","Chestwall segmentation in 3D breast ultrasound using a deformable volume model",2007,"Biennial International Conference on Information Processing in Medical …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9371668300991606553",238,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:5awf1xo2G04C",,,,,6,0.46,3,2,13,""
6,"N Karssemeijer, AC Schneider","Method and apparatus for correction of mammograms for non-uniform breast thickness",2007,"US Patent 7,203,348","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18046803547872361651,4141453811722616578",239,"2020-08-12 21:56:32","Patent","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:G1UMdFYMoxkC",,,,,6,0.46,3,2,13,""
6,"SM Astley, M Brady, C Rose, R Zwiggelaar","Digital Mammography: 8th International Workshop, IWDM 2006, Manchester, UK, June 18-21, 2006, Proceedings",2006,"","Springer","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6573521142442130571,12302123469338458312",240,"2020-08-12 21:56:32","Book","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:SIv7DqKytYAC",,,,,6,0.43,2,4,14,""
6,"PR Snoeren, N Karssemeijer","Gray scale registration of mammograms using a model of image acquisition",2003,"Biennial International Conference on Information Processing in Medical …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4086411044599121897",241,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:NMxIlDl6LWMC",,,,,6,0.35,3,2,17,""
6,"S van Engeland, N Karssemeijer, J Hendriks","Using information from two mammographic views to improve computer-aided detection of mass lesions",2003,"Digital Mammography","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5487692369244214744",242,"2020-08-12 21:56:32","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:pqnbT2bcN3wC",,,377,381,6,0.35,2,3,17,""
6,"S van Engeland, N Karssemeijer","Matching breast lesions in multiple mammographic views",2001,"International Conference on Medical Image Computing and Computer-Assisted …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9965525877276769229",243,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:NaGl4SEjCO4C",,,,,6,0.32,3,2,19,""
6,"N Karssemeijer","Application of Bayesian methods to segmentation in medical images",1992,"Stochastic Models, Statistical Methods, and Algorithms in Image Analysis …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1481697446957909410",244,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:JV2RwH3_ST0C",,,,,6,0.21,6,1,28,""
6,"N Karssemeijer","Three-dimensional stochastic organ-models for segmentation in CT-scans",1989,"Biostereometrics' 88","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13138372617358701103",245,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:35N4QoGY0k4C",1030,,177,184,6,0.19,6,1,31,""
5,"S Vreemann, MU Dalmis, P Bult, N Karssemeijer, MJM Broeders, ...","Amount of fibroglandular tissue FGT and background parenchymal enhancement BPE in relation to breast cancer risk and false positives in a breast MRI screening program",2019,"European radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7411571018785591463",246,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:NxmKEeNBbOMC",29,9,4678,4690,5,5.00,1,6,1,""
5,"JJ Mordang, A Gubern‐Mérida, A Bria, F Tortorella, G den Heeten, ...","Improving computer‐aided detection assistance in breast cancer screening by removal of obviously false‐positive findings",2017,"Medical Physics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4803214541066334157",247,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:pAkWuXOU-OoC",44,4,1390,1401,5,1.67,1,6,3,""
5,"C Balta, RW Bouwman, I Sechopoulos, MJM Broeders, N Karssemeijer, ...","Signal template generation from acquired mammographic images for the non-prewhitening model observer with eye-filter",2017,"Medical Imaging 2017: Image Perception, Observer Performance, and Technology …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17371282912758451880",248,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:-nhnvRiOwuoC",,,,,5,1.67,1,6,3,""
5,"MU Dalmiş, A Gubern-Mérida, C Borelli, S Vreemann, RM Mann, ...","A fully automated system for quantification of background parenchymal enhancement in breast DCE-MRI",2016,"Medical Imaging 2016: Computer-Aided Diagnosis 9785, 97850L","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14158890153485739823",249,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:WC23djZS0W4C",,,,,5,1.25,1,6,4,""
5,"G Karemore, M Nielsen, N Karssemeijer, SS Brandt","A method to determine the mammographic regions that show early changes due to the development of breast cancer",2014,"Physics in Medicine & Biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11356061311270828475",250,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:nVrZBo8bIpAC",59,22,6759,6759,5,0.83,1,4,6,""
5,"T Mertzanidou, J Hipwell, M Dalmis, B Platel, J van der Laak, R Mann, ...","Towards spatial correspondence between specimen and in-vivo breast imaging",2014,"International Workshop on Digital Mammography","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5537068365726076191",251,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:GFxP56DSvIMC",,,674,680,5,0.83,1,7,6,""
5,"T Tan, B Platel, R Mus, N Karssemeijer","Detection of breast cancer in automated 3D breast ultrasound",2012,"Medical Imaging 2012: Computer-Aided Diagnosis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1527121090592760430",252,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:LPZeul_q3PIC",8315,,831505,831505,5,0.63,1,4,8,""
5,"N Karssemeijer","Use of prompt magnitude in computer aided detection of masses in mammograms",2006,"International Workshop on Digital Mammography","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3616897099617958072",253,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:RGFaLdJalmkC",,,54,60,5,0.36,5,1,14,""
5,"S van Engeland, C Varela, S Timp, PR Snoeren, N Karssemeijer","Using context for mass detection and classification in mammograms",2005,"Medical Imaging 2005: Image Perception, Observer Performance, and Technology …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6185505303724264209",254,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:ZHo1McVdvXMC",,,,,5,0.33,1,5,15,""
5,"WV Vogel, JA Van Dalen, H Huisman, WJG Oyen, N Karssemeijer","Sliced alternating DICOM series: convenient visualisation of image fusion on PACS",2005,"European Journal of Nuclear Medicine and Molecular Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7276742739793309998",255,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:70eg2SAEIzsC",32,2,247,248,5,0.33,1,5,15,""
5,"TAAJ Roelofs, S van Woudenberg, JHCL Hendriks, N Karssemeijer","Optimized soft-copy display of digitized mammograms",2003,"Medical Imaging 2003: Image Perception, Observer Performance, and Technology …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8711232220331594389",256,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:ldfaerwXgEUC",,,,,5,0.29,1,4,17,""
5,"C Varela, N Karssemeijer, PG Tahoces","Classification of breast tumors on digital mammograms using laws’ texture features",2001,"International Conference on Medical Image Computing and Computer-Assisted …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7135981203875010217",257,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:3s1wT3WcHBgC",,,,,5,0.26,2,3,19,""
4,"C Marrocco, A Bria, V Di Sano, LR Borges, B Savelli, M Molinara, ...","Mammogram denoising to improve the calcification detection performance of convolutional nets",2018,"14th International Workshop on Breast Imaging (IWBI 2018) 10718, 107180W","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8498308057057885985",258,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:ghEM2AJqZyQC",,,,,4,2.00,1,7,2,""
4,"A Bria, C Marrocco, JJ Mordang, N Karssemeijer, M Molinara, F Tortorella","Lut-qne: Look-up-table quantum noise equalization in digital mammograms",2016,"International Workshop on Breast Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10449433380463654551",259,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:rHJHxKgnXwkC",,,27,34,4,1.00,1,6,4,""
4,"K Holland, CH van Gils, JOP Wanders, RM Mann, N Karssemeijer","Quantification of mammographic masking risk with volumetric breast density maps: how to select women for supplemental screening",2016,"Medical Imaging 2016: Computer-Aided Diagnosis 9785, 97850I","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4492352441379685768",260,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:7wO8s98CvbsC",,,,,4,1.00,1,5,4,""
4,"T Kooi, N Karssemeijer","Boosting classification performance in computer aided diagnosis of breast masses in raw full-field digital mammography using processed and screen film images",2014,"Medical Imaging 2014: Computer-Aided Diagnosis 9035, 90351B","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=162335673308822005",261,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:4vMrXwiscB8C",,,,,4,0.67,2,2,6,""
4,"T Tan, B Platel, M Hicks, RM Mann, N Karssemeijer","Finding lesion correspondences in different views of automated 3D breast ultrasound",2013,"Medical Imaging 2013: Computer-Aided Diagnosis 8670, 86701N","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13915316277612875833",262,"2020-08-12 21:56:32","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:S16KYo8Pm5AC",,,,,4,0.57,1,5,7,""
4,"MM Riad, B Platel, FE de Leeuw, N Karssemeijer","Detection of white matter lesions in cerebral small vessel disease",2013,"Medical Imaging 2013: Computer-Aided Diagnosis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8090823468847966154",263,"2020-08-12 21:56:32","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:e_rmSamDkqQC",8670,,867014,867014,4,0.57,1,4,7,""
4,"C Tanner, N Karssemeijer, G Székely","Deformation models for registering MR and 3D ultrasound breast images",2011,"2011 IEEE International Symposium on Biomedical Imaging: From Nano to Macro …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8288813561339118893",264,"2020-08-12 21:56:32","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ca7SqLQAAAAJ&cstart=200&pagesize=100&citation_for_view=ca7SqLQAAAAJ:dTyEYWd-f8wC",,,,,4,0.44,1,3,9,""
