staff_id,ss_id,title,doi,ss_citations
2895994,6b604b6896cfd670bd9afe4172a2e5bf591b0cc2,MA20.09 Improved Lung Cancer and Mortality Prediction Accuracy Using Survival Models Based on Semi-Automatic CT Image Measurements,10.1016/J.JTHO.2018.08.488,0
2895994,6d4507a54e77f55af2bfa786ca804a13018ff273,Detection of Subsolid Nodules in Lung Cancer Screening: Complementary Sensitivity of Visual Reading and Computer-Aided Diagnosis,10.1097/RLI.0000000000000464,28
2895994,a2f7d760233f22f037d17c8196ea1463597e66e8,Classification of CT Pulmonary Opacities as Perifissural Nodules: Reader Variability.,10.1148/radiol.2018172771,32
2895994,ab99f176fa295a776d6a1fa98d5a5c0156fd4302,Towards an Automatic Lung Cancer Screening System in Low Dose Computed Tomography,10.1007/978-3-030-00946-5_31,13
2895994,b3dc561dd990cebc626e10318b8582a198aa3571,iW-Net: an automatic and minimalistic interactive lung nodule segmentation deep network,10.1038/s41598-019-48004-8,55
2895994,ef537c1ce62c69018575d2c90b70024a32256ef5,Visual discrimination of screen-detected persistent from transient subsolid nodules: An observer study,10.1371/journal.pone.0191874,7
2895994,02a6b1ae18332136192bc7977c366e6340e5c62c,Normalized emphysema scores on low dose CT: Validation as an imaging biomarker for mortality,10.1371/journal.pone.0188902,10
2895994,63c9344c2046a0403941eb8a91d307b9e1190928,MA 14.11 Malignancy Risk Prediction of Pulmonary Nodule in Lung Cancer Screening – Diameter Or Volumetric Measurement,10.1016/J.JTHO.2017.09.580,0
2895994,abdee0f36ad16d6c3064aee8e98c4b2bd6c691a0,Malignancy estimation of Lung-RADS criteria for subsolid nodules on CT: accuracy of low and high risk spectrum when using NLST nodules,10.1007/s00330-017-4842-8,13
2895994,b704867c644d95b8ddc980b19b3805181b7a28ab,Organ detection in thorax abdomen CT using multi-label convolutional neural networks,10.1117/12.2254349,17
2895994,bc86e211f26bd5c68e9548c1c215fa9605c6daa2,Lung-RADS Category 4X: Does It Improve Prediction of Malignancy in Subsolid Nodules?,10.1148/radiol.2017161624,45
2895994,e80b85ea45f4af6ed7278be42553ead2ee5b991d,"Malignancy risk estimation of screen-detected nodules at baseline CT: comparison of the PanCan model, Lung-RADS and NCCN guidelines",10.1007/s00330-017-4767-2,45
2895994,06c8b4c1dd0c045bc6a08d0062c5042b5588d55b,Pulmonary Nodule Detection in CT Images: False Positive Reduction Using Multi-View Convolutional Networks,10.1109/TMI.2016.2536809,950
2895994,4e6b705773934f42387213d2aeeac950a636119f,JMI 2015 List of Reviewers.,10.1117/1.JMI.3.1.010101,0
2895994,7975bfe13445f81edddd6e101d7d469cd20cbd89,"Validation, comparison, and combination of algorithms for automatic detection of pulmonary nodules in computed tomography images: The LUNA16 challenge",10.1016/j.media.2017.06.015,711
2895994,cb695909a72f6a2b288bded8058ce8ab6398424c,Computer Vision Tool and Technician as First Reader of Lung Cancer Screening CT Scans,10.1016/j.jtho.2016.01.021,25
2895994,fd0901b1f2121506391a7859de8fb695d159a393,Towards automatic pulmonary nodule management in lung cancer screening with deep learning,10.1038/srep46479,280
2895994,1727e0a37cb9a85f73d0ca4f64616e9ab5044c99,"Solid, Part-Solid, or Non-Solid?: Classification of Pulmonary Nodules in Low-Dose Chest Computed Tomography by a Computer-Aided Diagnosis System",10.1097/RLI.0000000000000121,46
2895994,1dddfd64c4a40269d63014b21ed3ed436f38b98b,Automatic detection and characterization of pulmonary nodules in thoracic CT scans,,1
2895994,2fa5f435f41242e8ef053e94ae7af400014ca7d3,"Erratum: Towards a close computed tomography monitoring approach for screen detected subsolid pulmonary nodules? (vol 45, pg 765, 2015)",10.1183/09031936.50005914,0
2895994,671d9c99335001133ebf2125167aa2f2bcee6efa,Automatic detection of spiculation of pulmonary nodules in computed tomography images,10.1117/12.2081426,7
2895994,67ae0419e41a69c4796b9e18bf6f59814784a933,Computer-aided detection of pulmonary nodules: a comparative study using the public LIDC/IDRI database,10.1007/s00330-015-4030-7,92
2895994,81570ccbf4a1edb8898e8969f9befa3561e46318,Off-the-shelf convolutional neural network features for pulmonary nodule detection in computed tomography scans,10.1109/ISBI.2015.7163869,259
2895994,8b3995db48fa7ab9539e3aaa72eb71cba8e68802,Predictive Accuracy of the PanCan Lung Cancer Risk Prediction Model -External Validation based on CT from the Danish Lung Cancer Screening Trial,10.1007/s00330-015-3689-0,66
2895994,95c6d05f35d82b06b155d05f1a8954e940991ab9,Robust semi-automatic segmentation of pulmonary subsolid nodules in chest computed tomography scans,10.1088/0031-9155/60/3/1307,73
2895994,a920a54da22d5e6114588d1ad78fadba534c1ad4,Observer Variability for Classification of Pulmonary Nodules on Low-Dose CT Images and Its Effect on Nodule Management.,10.1148/radiol.2015142700,148
2895994,c00533c3203b54405ba3192167c83a080a536ff1,Detection and quantification of the solid component in pulmonary subsolid nodules by semiautomatic segmentation,10.1007/s00330-014-3427-z,55
2895994,c46078f5f85c01090f2ee949a0d332de7d6e4463,Bag-of-Frequencies: A Descriptor of Pulmonary Nodules in Computed Tomography Images,10.1109/TMI.2014.2371821,54
2895994,c973f1bff6304e0e6d4656d1379d1414929b782f,Automatic detection of large pulmonary solid nodules in thoracic CT images.,10.1118/1.4929562,135
2895994,f59a55d1e7cb49f8b2062df48ecd267b24191aa8,Computer-aided detection of lung cancer: combining pulmonary nodule detection systems with a tumor risk prediction model,10.1117/12.2080955,5
2895994,45a0d554907e10b52846ac7757e24f9ddc9a9d4e,Interscan variation of semi-automated volumetry of subsolid pulmonary nodules,10.1007/s00330-014-3478-1,27
2895994,6ca452a24dbe147205850148d98163481aa22dc6,Towards a close computed tomography monitoring approach for screen detected subsolid pulmonary nodules?,10.1183/09031936.00005914,84
2895994,704081db7542b73bbdcefe9ae7e7dc19fe4316c0,Automatic detection of subsolid pulmonary nodules in thoracic computed tomography images,10.1016/j.media.2013.12.001,234
2895994,93b9abde7345b389113dd9656f6d7b9a43f261bb,Automated detection and quantification of micronodules in thoracic CT scans to identify subjects at risk for silicosis,10.1117/12.2043536,2
2895994,bec0446b87854ea9f5b0210565e3c49ace87f24e,Computer-aided segmentation and volumetry of artificial ground-glass nodules at chest CT.,10.2214/AJR.12.9640,31
2895994,f6f881961e305ee13ba292d599969a2ad8d1edcf,Semi-Automatic Quantification of Subsolid Pulmonary Nodules: Comparison with Manual Measurements,10.1371/journal.pone.0080249,29
2895994,177331ab3937bb17a77cf453ba6684d3ac028b22,Normal range of emphysema and air trapping on CT in young men.,10.2214/AJR.11.7808,50
2895994,8424ba5430293f681632f9a0c73547db7cefafe8,"SUNDAY, SEPTEMBER 2ND 2012 57. Functional imaging in pulmonary oncology and COPD. Radiation dose in chest CT: survey and real life",,0
2895994,dd66e6a21a2ab94943afb307a724adab10fd78ad,Performance of segmentation software on large longitudinal database of pulmonary nodules in the Danish Lung Cancer Screening Trial (DLCST),,2
2895994,f00c307ba22db9d474e1eb0339ac200bb837b973,Probability of malignancy based on automatic segmentation and software measurements of nodules in the Danish lung cancer screening trial (DLCST),,1
2895994,2b13cb88382d521bab7fe58fc4220ecec7648815,"Computer-Aided Detection of Ground Glass Nodules in Thoracic CT Images Using Shape, Intensity and Context Features",10.1007/978-3-642-23626-6_26,38
2895994,66625349b11735b78c23c1253d6e4b21add938ac,Computer-Aided Detection of Solid and Ground Glass Nodules in Thoracic CT images using two independent CAD systems,,1
2895994,28200b417aacd207af7ff52bb7ede1fa7ee8b73a,Performance evaluation for volumetric segmentation of multiple sclerosis lesions using MATLAB and computing engine in the graphical processing unit (GPU),10.1117/12.844811,2
2895994,3b553792b01dc3235d0d5d19de5441c2a0570ec5,An automatic quantification system for MS lesions with integrated DICOM structured reporting (DICOM-SR) for implementation within a clinical environment,10.1117/12.844072,1
2895994,b7652a6a140d0de2324064d21ce7165f8ce44271,The development of a disease oriented eFolder for multiple sclerosis decision support,10.1117/12.844690,1
34726383,28b9fab4a30e8c144b62b838cf4402f89ccfb3b5,Magnetization transfer weighted laminar fMRI with multi-echo FLASH,10.1016/j.neuroimage.2022.119725,1
34726383,e22dc206d4794b7c25a4a7bdcc1fed4b7565bdf5,Relating neural oscillations to laminar fMRI connectivity in visual cortex,10.1093/cercor/bhac154,2
34726383,368c6503fa686a09ad0f13c6370db7e7250c8173,Investigation of layer specific BOLD in the human visual cortex during visual attention,10.1101/2021.02.07.430129,2
34726383,9dd2db3c2574370abfbc32a18e920eca203886be,Pushing the needle forward on the relationship between autoimmunity and autonomic dysfunction,10.1113/JP281197,1
34726383,d1e60fb7c2823956d28adb78355f6229ac01b961,Laminar fMRI using T2-prepared multi-echo FLASH,10.1016/j.neuroimage.2021.118163,4
34726383,09b4960e2d1a140c69d4d00b767ac9a75bf294bd,Relating neural oscillations to laminar fMRI connectivity,10.1101/2020.09.18.303263,0
34726383,479c2a611ce0b7e53478136e4a986c00ae6c8440,Enhanced POCS reconstruction for partial Fourier imaging in multi‐echo and time‐series acquisitions,10.1002/mrm.28417,4
34726383,02555e251d34ed9f6feee3af2ac4e1f9fe37603f,Strategies and prospects for cortical depth dependent T2 and T2* weighted BOLD fMRI studies,10.1016/j.neuroimage.2019.03.024,26
34726383,18611bcebdbf48037d1356a84d56efd9e3721314,An 8/15‐channel Tx/Rx head neck RF coil combination with region‐specific B1+ shimming for whole‐brain MRI focused on the cerebellum at 7T,10.1002/mrm.27125,17
34726383,1ee57085324b011b3f722968d1a66dc358194f17,Recursive Boundary Registration for laminar fMRI,,0
34726383,2c1723b0228e78737b360fdd5e0b8a946ab71c34,Current Biology Report Laminar Organization of Working Memory Signals in Human Visual Cortex,,0
34726383,507623738c8722e9acee5ae955256c9cf8ed617e,Laminar Organization of Working Memory Signals in Human Visual Cortex,10.1016/j.cub.2018.08.043,54
34726383,8b83c619532f6a149d39f179ed8d28adb3b0b440,Improved cortical boundary registration for locally distorted fMRI scans,10.1101/248120,11
34726383,fcd85625aecedae5265ff9f8aa0eb0c0b0ef1281,Diffusion Acceleration with Gaussian process Estimated Reconstruction (DAGER),10.1002/mrm.27699,16
34726383,1e6ccfb88c3e820d7862be2e87c4dce039e628a6,The relationship between oscillatory EEG activity and the laminar-specific BOLD signal,10.1073/pnas.1522577113,126
34726383,32ad1d849b08150b163dbac1799cf742bbc58c32,"Two‐dimensional‐NGC‐SENSE‐GRAPPA for fast, ghosting‐robust reconstruction of in‐plane and slice‐accelerated blipped‐CAIPI echo planar imaging",10.1002/mrm.26179,16
34726383,bb7615e18f8fdd5a158c57010ab7c29050f21e3f,High-resolution diffusion MRI at 7T using a three-dimensional multi-slab acquisition,10.1016/j.neuroimage.2016.08.054,54
34726383,fb498136ca27bef79a1747afe9c8bcb9b4d9929a,A hemodynamic model for layered BOLD signals,10.1016/j.neuroimage.2015.10.025,112
34726383,2c24c5ede73378764b3eaa0eca15b11e079b223a,Improved sensitivity and specificity for resting state and task fMRI with multiband multi-echo EPI compared to multi-echo EPI at 7T,10.1016/j.neuroimage.2015.06.089,57
34726383,2e0d002b7eb5469995e26c3582eee756014bf7a0,Large dynamic range relative B1+ mapping,10.1002/mrm.25884,11
34726383,60a5d2766eb9591bb6bfa584c6764611acc5abf3,Reducing slab boundary artifacts in three‐dimensional multislab diffusion MRI using nonlinear inversion for slab profile encoding (NPEN),10.1002/mrm.26027,32
34726383,79f16eda4b54d366c99904dc1b4068ce158d4a1a,Simultaneous multislice (SMS) imaging techniques,10.1002/mrm.25897,387
34726383,939f5342e798570716ba205eff5590d06f0afea0,Pulse Sequence Dependence of the fMRI Signal,10.1016/B978-0-12-397025-1.00014-2,0
34726383,95f9b6a2d100182018bb4542f1f7ad57843a7619,Accelerated human cardiac diffusion tensor imaging using simultaneous multislice imaging,10.1002/mrm.25200,72
34726383,9efe32230b35fa5bd251a60162c3970c188f8de7,High-Resolution Diffusion-Weighted Neuroimaging at 3T and 7T with Simultaneous Multi-Slice RESOLVE,,0
34726383,00d91bb49c4e1c0b88033080515ff33847061d89,Object: To compare the BOLD fMRI signal characteristics at in the cortex and on the pial surface for a non-balanced steady-state free precession sequence (nb-SSFP) at 7T.,,0
34726383,3c35eb907c7b5b47e66a8b576d831cef91ab078a,Slice accelerated diffusion‐weighted imaging at ultra‐high field strength,10.1002/mrm.24809,45
34726383,5b48313583e44ae3d4202b17a6a936896f4ad0a8,"Whole brain, high resolution multiband spin-echo EPI fMRI at 7T: A comparison with gradient-echo EPI using a color-word Stroop task",10.1016/j.neuroimage.2014.04.011,50
34726383,c250a7c62b78cdcea1344e93c0f0fad9101ef5d3,BOLD fMRI signal characteristics of S1- and S2-SSFP at 7 Tesla,10.3389/fnins.2014.00049,23
34726383,d9bb03cfec7909396978e7564bf0fe86012bf085,Application of PINS radiofrequency pulses to reduce power deposition in RARE/turbo spin echo imaging of the human head,10.1002/mrm.24991,44
34726383,de7c9c89b4cef28730e002182fe243ac55f180d7,k-t FASTER: Acceleration of functional MRI data acquisition using low rank constraints,10.1002/mrm.25395,61
34726383,27ee1ddc317201394cd6d40891aa129b29de3aca,Combining ZOOPPA and blipped CAIPIRINHA for highly accelerated diffusion weighted imaging at 7T and 3T,,2
34726383,69230ff2a6f5a7687b8dd03aae0c352e3ba7818d,k-t FASTER: a new method for the acceleration of resting state FMRI data acquisition,,5
34726383,69ed219f9fbc118072903cdba95abdfd70674d51,Simultaneous multislice inversion contrast imaging using power independent of the number of slices (PINS) and delays alternating with nutation for tailored excitation (DANTE) radio frequency pulses,10.1002/mrm.24402,14
34726383,7da8bb9fc1f79805198fc79c6ca7a260ac3ba083,Iterative hard thresholding and matrix shrinkage (IHT+MS) for low-rank recovery of k-t undersampled MRI data,,1
34726383,9a098dd10287bd45dd27131dc748bc9b86cec4c9,Acceleration of resting state FMRI data acquisition using matrix completion,,0
34726383,dc3c81f774aea3622c1e37beb63e94633e718fa6,Acquisition Methods for fMRI at 7 Tesla,,0
34726383,e36e09352edbf6bb9ccbe160e499c63354c65870,6085 Improved cortical boundary registration for locally distorted fMRI,,4
34726383,f57ede4ca02dfe71d391df4e5f35a42251c199ba,6810 IMPROVING SENSITIVITY AND SPECIFICITY FOR RS FMRI USING MULTIBAND MULTI-ECHO EPI AT 7 T,,0
34726383,04b4a81028ba3ab9e6a860938080ae6cd86316e6,Frequency characteristics of large scale resting state networks using 7 T Spin Echo EPI,,0
34726383,75776e1a7e5dabe6e1c07607ea530c0ed52c977a,"Whole brain, high resolution spin-echo resting state fMRI using PINS multiplexing at 7T",10.1016/j.neuroimage.2012.05.080,69
34726383,929602339b3298cc9fc566e2e27d761be2473f64,A WHOLE BRAIN HIGH TEMPORAL AND SPATIAL RESOLUTION SE SIMULTANEOUS MULTISLICE SEQUENCE FOR TASK FMRI AT 7 T,,0
34726383,98486227c2151c1aa8444f93418212c023487659,"Compensating for Deviant Middle Ear Pressure in Otoacoustic Emission Measurements, Data, and Comparison to a Middle Ear Model",10.1097/MAO.0b013e3182536d9f,3
34726383,9e53edce039d8fa4e009d532d9188eea177e9893,"TR RESTING STATE DATA ACQUIRED WITH A SIMULTANEOUS MULTISLICE MULTI-ECHO SEQUENCE AT 7 T , A COMPARISON WITH MULTI-ECHO",,1
34726383,f25d6eca480d4e8a1361b1ab761c1fcb616e650f,SAR Efficient Simultaneous Multislice Diffusion Weighted Imaging at 7T using PINS RF pulses,,0
34726383,58cc05088c3fd074cb1198adca11bb69caacf6dc,fMRI of cortical layers,,47
34726383,baaa4ba46d1003f4ef26e73a7f2eb07d6b4a808f,Automatic Vein Segmentation and Lesion Detection: From SWI‐MIPs to MR Venograms,10.1002/9780470905203.CH32,2
34726383,d9f855ccee45f500aa2bd398253fa4f9e406edb9,Power independent of number of slices (PINS) radiofrequency pulses for low‐power simultaneous multislice excitation,10.1002/mrm.23152,135
34726383,fdb68ec26beda60e83a5dbb10344bd86e4e3a181,Multi-echo fMRI of the cortical laminae in humans at 7T,10.1016/j.neuroimage.2011.02.042,144
34726383,a7ba8ec8614c09c144c54b691808a0a3bc4da622,Layer‐specific BOLD activation in human V1,10.1002/hbm.20936,189
34726383,e17590ea2896a2621f9b4216a209c92d9e1130fa,T 2-AND T 2 *-WEIGHTED HIGH-RESOLUTION FMRI AT 7 T USING NON-BALANCED SSFP,,0
34726383,ea1d1374ea52d974fd7f756d56955b8fcde3a6fa,Three dimensional echo-planar imaging at 7 Tesla,10.1016/j.neuroimage.2010.01.108,262
34726383,27b095a4dc6c0c0e463e47744502c8b869bcf8cf,Echo time dependence of laminar BOLD activation at 7 Tesla,,0
34726383,49e9e9a8849207d1b98d9e98a69dd99a45673d1e,Layer-specific differential activation in human V 1 at 3 T using 3 D-EPI,,1
34726383,291eb14527bb781e117dc3a9f6a9c5ec6a315ea2,MR venography of the human brain using susceptibility weighted imaging at very high field strength,10.1007/s10334-007-0101-3,118
34726383,6ebbb51518ce7f3086e58ad7a4c18736ce844847,Layer specific BOLD activation in human V 1 at 3 Tesla,,8
34726383,f267b21a8d652332245958dfe28c2e36d594ea53,Distinguishing pial and laminar gradient-echo BOLD signals at 7 Tesla,,4
34726383,eb3656afe6257d09604a921541cf1b2fe3748dd1,Development of a reference phantom for fMRI studies,,3
145441238,0e7ef01ded474485f8f715342f18907f451526c5,Fully Automated Tumor Bud Assessment in Hematoxylin and Eosin Stained Whole Slide Images of Colorectal Cancer.,10.1016/j.modpat.2023.100233,0
145441238,117be2ba030be5d3f6c622102eb93ecdde5b36f8,Computational pathology in 2030: a Delphi study forecasting the role of AI in pathology within the next decade,10.1016/j.ebiom.2022.104427,1
145441238,3c75e430d92041b23d77e4c8675fb06ab2f65b04,"What happened in Digital and Computational Pathology at the European Congress of Pathology, Basel, 2022?",10.47184/tp.2023.01.04,0
145441238,6ab3424f10b236c992d823568dfca2075e2ad46e,Abstract P2-11-34: Mitotic spindle hotspot counting using deep learning networks is highly associated with clinical outcomes in patients with early-stage triple-negative breast cancer who did not receive systemic therapy,10.1158/1538-7445.sabcs22-p2-11-34,0
145441238,935f46ae7c1a5be1ed7a5e176db38fb919bf30df,Deep learning based tumor–stroma ratio scoring in colon cancer correlates with microscopic assessment,10.1016/j.jpi.2023.100191,2
145441238,be741d6f455a941f206de7fecb44f81678f385bf,Semi-Supervised Learning to Automate Tumor Bud Detection in Cytokeratin-Stained Whole-Slide Images of Colorectal Cancer,10.3390/cancers15072079,0
145441238,c203476e359aed0370fbe4c398a17ed84c729063,Automated Deep Learning-Based Classification of Wilms Tumor Histopathology,10.3390/cancers15092656,0
145441238,e1d86927b130950ef8c67caa76364bb336b083d7,Consensus based recommendations for the diagnosis of serous tubal intraepithelial carcinoma: an international Delphi study.,10.1111/his.14902,0
145441238,ef5041166bb1482a6d2f33d308c82f6158f90d6d,The Banff 2022 Kidney Meeting Work Plan: Data-Driven Refinement of the Banff Classification for Renal Allografts,10.2139/ssrn.4444233,0
145441238,f7c9d9a217387d3a73a39b232a3bc14e6706b533,Deep learning for multi-class semantic segmentation enables colorectal cancer detection and classification in digital pathology images,10.1038/s41598-023-35491-z,0
145441238,1d7cb6f85cf6478da6fef4d5630f02aa3a053f8c,CONVOLUTIONAL NEURAL NETWORKS FOR THE EVALUATION OF CHRONIC AND INFLAMMATORY LESIONS IN KIDNEY TRANSPLANT BIOPSIES.,10.1016/j.ajpath.2022.06.009,7
145441238,2b783d8702965b0402b427ac6f46e87ee58e30ee,BUILDING AN E.U.-SCALE DIGITAL PATHOLOGY REPOSITORY: THE BIGPICTURE INITIATIVE,10.1016/j.jpi.2022.100026,0
145441238,3c1d061588688fdb25047bd4698955742ae1fb7b,Automated quantification of levels of breast terminal duct lobular (TDLU) involution using deep learning,10.1038/s41523-021-00378-7,0
145441238,412914183f338e792c5009c201b20b3e65612cc2,"2022-RA-646-ESGO Consensus based recommendations for the diagnosis of serous tubal intraepithelial carcinoma, an international delphi study",10.1136/ijgc-2022-esgo.790,0
145441238,42c19709354c631efc35d2bda8f0d33cf1d79831,A Decade of GigaScience: The Challenges of Gigapixel Pathology Images,10.1093/gigascience/giac056,3
145441238,465de4f01c9dfee48ec4d566c56cd31c686d1e82,Evaluation Criteria for Chromosome Instability Detection by FISH to Predict Malignant Progression in Premalignant Glottic Laryngeal Lesions,10.3390/cancers14133260,0
145441238,4bb4ba538f0213a42618cff8fa9a8633eeb2fc77,Artificial Intelligence in Pediatric Pathology: The Extinction of a Medical Profession or the Key to a Bright Future?,10.1177/10935266211059809,2
145441238,528940219dee5b1a747b4e000645033977bf8eb2,Serum hormone levels and normal breast histology among premenopausal women,10.1007/s10549-022-06600-9,0
145441238,551a32d6bb196127b75d256e8547b81ef67a7ad3,Artificial intelligence for diagnosis and Gleason grading of prostate cancer: the PANDA challenge,10.1038/s41591-021-01620-2,96
145441238,631c4938fa46537e91e1420fb9fb1a5428114c61,Predicting pathological complete response to neoadjuvant chemotherapy in breast cancer from routine diagnostic histopathology biopsies,10.1101/2022.11.11.22282205,0
145441238,7201377df1b1bcfa9f4f57d797f561842e848c9f,Predicting biochemical recurrence of prostate cancer with artificial intelligence,10.1038/s43856-022-00126-3,2
145441238,746f0e75871df9e6df74b6b4f1d1a5618e37b73c,Automated quantification of levels of breast terminal duct lobular (TDLU) involution using deep learning,10.1038/s41523-021-00378-7,3
145441238,76f8e809b6ffac6eac0806d590c0c2519d75dac2,Deep learning for fully-automated nuclear pleomorphism scoring in breast cancer,10.1038/s41523-022-00488-w,2
145441238,79c9209f3892a5a704abb6be161ca7b41d02775d,Unleashing the potential of digital pathology data by training computer-aided diagnosis models without human annotations,10.1038/s41746-022-00635-4,17
145441238,8c882c8737d351dfe19e663228e4c3bd2cafa992,Artificial intelligence applications for pre-implantation kidney biopsy pathology practice: a systematic review,10.1007/s40620-022-01327-8,13
145441238,c0f6940d1af8063139d99b12f7e451169278ec33,stainlib: a python library for augmentation and normalization of histopathology H&E images,10.1101/2022.05.17.492245,4
145441238,c90825e6da28cd71598d38dacf09cd1023ad1a74,Generalization of Deep Learning in Digital Pathology: Experience in Breast Cancer Metastasis Detection,10.3390/cancers14215424,1
145441238,d4e53749f995a9f0c581c44710d5a9d1d065e538,Computer-Aided Assessment of Melanocytic Lesions by Means of a Mitosis Algorithm,10.3390/diagnostics12020436,3
145441238,ea9cff43d07c6e1e63dc9d88ff13c8ab7e5380af,The future of computational pathology: expectations regarding the anticipated role of artificial intelligence in pathology by 2030,10.1101/2022.09.02.22279476,0
145441238,f04e398b4bd2b5f639033960d9f0f4c1e36de8aa,Uniform Noting for International application of the Tumor-stroma ratio as Easy Diagnostic tool: The UNITED study - An update,10.1016/j.ejso.2021.12.179,0
145441238,fc34292163822dca66f4f284ceb0e5cb689727f5,Towards defining morphologic parameters of normal parous and nulliparous breast tissues by artificial intelligence,10.1186/s13058-022-01541-z,0
145441238,19afccfe66de8733d799d45d816ed0ad8a8665f9,Few-shot weakly supervised detection and retrieval in histopathology whole-slide images,10.1117/12.2582132,0
145441238,25890a20503e79f773f427c999fcb41387f0aab1,Optimized tumour infiltrating lymphocyte assessment for triple negative breast cancer prognostics,10.1016/j.breast.2021.02.007,11
145441238,2dc667c51f9d881cdb16ddb590c86b35a910506c,Interobserver variability between experienced and inexperienced observers in the histopathological analysis of Wilms tumors: a pilot study for future algorithmic approach,10.1186/s13000-021-01136-w,2
145441238,3152b6a040739addfff22ef8bf7e6d65775ab0d0,Parietal epithelial cells maintain the epithelial cell continuum forming Bowman's space in focal segmental glomerulosclerosis,10.1242/dmm.046342,3
145441238,3881ae992914cd50a14782104170cc5dd5d9ae7e,Quantitative assessment of inflammatory infiltrates in kidney transplant biopsies using multiplex tyramide signal amplification and deep learning,10.1038/s41374-021-00601-w,21
145441238,3d2d270b830b05909f220ffef95ccaf7c61b273f,Metabolic Screening of Cytotoxic T-cell Effector Function Reveals the Role of CRAC Channels in Regulating Lethal Hit Delivery,10.1158/2326-6066.CIR-20-0741,4
145441238,6b71ee48bb52c6aab084e7325669e0116dda292b,Neural image compression for non-small cell lung cancer subtype classification in H&E stained whole-slide images,10.1117/12.2581943,6
145441238,7d873a9c49d3864709aa762f8740edcdbd7369c5,Deep learning in histopathology: the path to the clinic,10.1038/s41591-021-01343-4,225
145441238,877f00466bcfc8627a4a7af3d71cb40acbeb73eb,A whole‐slide imaging based workflow reduces the reading time of pathologists,10.1111/pin.13309,2
145441238,a4d4e42f1accfd77f378549c776b7c850afbcda5,Quantitative assessment of inflammatory infiltrates in kidney transplant biopsies using multiplex tyramide signal amplification and deep learning.,10.1038/s41374-021-00601-w,0
145441238,a5c0ae9b50b0058f6e16bdc59a95e489b897e430,Recommendations for diagnosing STIC: a systematic review and meta-analysis,10.1007/s00428-021-03244-w,9
145441238,af0490f8f0cf935673991b05c1ab1d80f5e2b92d,The tale of TILs in breast cancer: A report from The International Immuno-Oncology Biomarker Working Group,10.1038/s41523-021-00346-1,1
145441238,bdda7587a109daa00948967e028dfe138f815f83,"1009 Deep learning for improved detection of premalignant lesions in the fallopian tube, a proof of concept",10.1136/ijgc-2021-esgo.533,0
145441238,d1cfcef173466fe4b617426b1767e0d939ccb7a0,Improving tumor budding reporting in colorectal cancer: a Delphi consensus study,10.1007/s00428-021-03059-9,18
145441238,fb875d185773ca45cf176659f44e2643b75f7618,Artificial intelligence applied to breast pathology,10.1007/s00428-021-03213-3,12
145441238,05fc7e2ebc4b7b0efc9bc79d4c5119c1a4d8ae38,Detection of Prostate Cancer in Whole-Slide Images Through End-to-End Training With Image-Level Labels,10.1109/TMI.2021.3066295,34
145441238,06bcda243a29be0892422c60b663f80cff21978a,Artificial intelligence assistance significantly improves Gleason grading of prostate biopsies by pathologists,10.1038/s41379-020-0640-y,77
145441238,2c00230262e1e99862ab27743b725e222a74dcca,Histological subtypes in triple negative breast cancer are associated with specific information on survival.,10.1016/j.anndiagpath.2020.151490,18
145441238,39a52867ea3d60ec4f28182e0e618b762d3d7909,Automated deep-learning system for Gleason grading of prostate cancer using biopsies: a diagnostic study.,10.1016/S1470-2045(19)30739-9,286
145441238,3f9c978ea44205703f337574f5e07eb9d7ecb523,Artificial intelligence: is there a potential role in nephropathology?,10.1093/ndt/gfaa181,5
145441238,69999230b02054b82254684a73bb8a4c83878d28,Report on computational assessment of Tumor Infiltrating Lymphocytes from the International Immuno-Oncology Biomarker Working Group,10.1038/s41523-020-0154-2,26
145441238,889cc0565d6e2e844f4db0132c71a612672d2497,Pitfalls in assessing stromal tumor infiltrating lymphocytes (sTILs) in breast cancer,10.1038/s41523-020-0156-0,27
145441238,a7f96553bc690f6f66697895a98e9377cc0f7562,Pitfalls in assessing stromal tumor infiltrating lymphocytes (sTILs) in breast cancer,10.1038/s41523-020-0156-0,61
145441238,aff9f3cd8024fb64c7ea36d396a36ebf33d01f5b,Correction to: Assessment of individual tumor buds using keratin immunohistochemistry: moderate interobserver agreement suggests a role for machine learning,10.1038/s41379-019-0450-2,2
145441238,b4c4c3dc91d42114023b0575c3e2273b87446ff7,Report on computational assessment of Tumor Infiltrating Lymphocytes from the International Immuno-Oncology Biomarker Working Group,10.1038/s41523-020-0154-2,57
145441238,c52daf1cb971120c4083116cfc213acbaac6faaf,Application of a risk-management framework for integration of stromal tumor-infiltrating lymphocytes in clinical trials,10.1038/s41523-020-0155-1,10
145441238,cdbebba0eb12a73be035bac85ec75e20d83a9339,Value of Public Challenges for the Development of Pathology Deep Learning Algorithms,10.4103/jpi.jpi_64_19,25
145441238,cde27a74addf80ca2b3385a32966d51d35e0b2ff,Application of a risk-management framework for integration of stromal tumor-infiltrating lymphocytes in clinical trials,10.1038/s41523-020-0155-1,6
145441238,ec43e78642d133ac0b19192ca26d0fcb0ba14a99,"Impact of rescanning and normalization on convolutional neural network performance in multi-center, whole-slide classification of prostate cancer",10.1038/s41598-020-71420-0,32
