staff_id,staff_name,staff_from,staff_till,ss_year,ss_id,title,doi,ss_citations
145959882,Geert Litjens,2016,9999,2021,7d873a9c49d3864709aa762f8740edcdbd7369c5,Deep learning in histopathology: the path to the clinic,10.1038/s41591-021-01343-4,225
1745574,Nico Karssemeijer,1989,2022,2020,7e1445ce8a21ee15df11d4abe91a40662ccce538,Breast Lesion Excision System as a treatment method for small invasive breast cancers,10.1016/s0959-8049(20)30589-x,0
123637526,Bram van Ginneken,1996,9999,2014,7e2cc3c4c648d38b74c4fe802672198067ddebf7,Diagnostic Accuracy of Computer-Aided Detection of Pulmonary Tuberculosis in Chest Radiographs: A Validation Study from Sub-Saharan Africa,10.1371/journal.pone.0106381,77
8038506,Bram van Ginneken,1996,9999,2016,7e2f4b83c10f388e8ceab04bf559f30f299f4111,Automatic detection of pleural effusion in chest radiographs,10.1016/j.media.2015.09.004,38
144085811,Clarisa Sanchez,2008,2021,2016,7e2f4b83c10f388e8ceab04bf559f30f299f4111,Automatic detection of pleural effusion in chest radiographs,10.1016/j.media.2015.09.004,38
145388932,Jeroen van der Laak,1991,9999,2016,7e39820fb261f367ce8bf362de991ebff4400083,Automated Detection of DCIS in Whole-Slide H&E Stained Breast Histopathology Images,10.1109/TMI.2016.2550620,79
145959882,Geert Litjens,2016,9999,2016,7e39820fb261f367ce8bf362de991ebff4400083,Automated Detection of DCIS in Whole-Slide H&E Stained Breast Histopathology Images,10.1109/TMI.2016.2550620,79
1745574,Nico Karssemeijer,1989,2022,2016,7e39820fb261f367ce8bf362de991ebff4400083,Automated Detection of DCIS in Whole-Slide H&E Stained Breast Histopathology Images,10.1109/TMI.2016.2550620,79
1419819133,Cornelia Schaefer-Prokop,2010,9999,2011,7e3ecb4e57f85567e5b28ff205bf33e4e00b9863,Radiologic Techniques in the Intensive Care Unit,10.1055/b-0034-84620,0
143613202,Francesco Ciompi,2013,9999,2021,7e43e8a75e61c350cc95862bddae395e662a76cd,"PD-1/PD-L1 in Cancer: Pathophysiological, Diagnostic and Therapeutic Aspects",10.3390/ijms22105123,51
1745574,Nico Karssemeijer,1989,2022,2020,7e887b42074a0fe22a1edb7d438462a299b129fc,Minimally invasive breast cancer excision using the breast lesion excision system under ultrasound guidance,10.1007/s10549-020-05814-z,2
2156546,Matthieu Rutten,2019,9999,2019,7ee335b7920353c9f9da9dc33084208618cff943,"Trends in frequency and outcome of high‐risk breast lesions at core needle biopsy in women recalled at biennial screening mammography, a multiinstitutional study",10.1002/ijc.32353,9
1798137,Bram Platel,2010,2019,2018,7f1eabb6591699816ccd89e7765a66dc54a7175c,Author Correction: White Matter and Gray Matter Segmentation in 4D Computed Tomography,10.1038/s41598-018-25729-6,0
2657081,Rashindra Manniesing,2010,2021,2018,7f1eabb6591699816ccd89e7765a66dc54a7175c,Author Correction: White Matter and Gray Matter Segmentation in 4D Computed Tomography,10.1038/s41598-018-25729-6,0
123637526,Bram van Ginneken,1996,9999,2018,7f1eabb6591699816ccd89e7765a66dc54a7175c,Author Correction: White Matter and Gray Matter Segmentation in 4D Computed Tomography,10.1038/s41598-018-25729-6,0
144085811,Clarisa Sanchez,2008,2021,2018,7f1eabb6591699816ccd89e7765a66dc54a7175c,Author Correction: White Matter and Gray Matter Segmentation in 4D Computed Tomography,10.1038/s41598-018-25729-6,0
1419819133,Cornelia Schaefer-Prokop,2010,9999,2019,7f5b2c13d0f1b3f04b4331d7a8e73426ed06516b,[Cysts in the lung : A practical guide to differential diagnosis].,10.1007/s00117-019-0525-6,0
1745574,Nico Karssemeijer,1989,2022,2016,7f7990b0d4a5f7b356d06c7017a337b5ae3b31cf,Deep multi-scale location-aware 3D convolutional neural networks for automated detection of lacunes of presumed vascular origin,10.1016/j.nicl.2017.01.033,114
8038506,Bram van Ginneken,1996,9999,2016,7f7990b0d4a5f7b356d06c7017a337b5ae3b31cf,Deep multi-scale location-aware 3D convolutional neural networks for automated detection of lacunes of presumed vascular origin,10.1016/j.nicl.2017.01.033,114
1798137,Bram Platel,2010,2019,2016,7f7990b0d4a5f7b356d06c7017a337b5ae3b31cf,Deep multi-scale location-aware 3D convolutional neural networks for automated detection of lacunes of presumed vascular origin,10.1016/j.nicl.2017.01.033,114
8038506,Bram van Ginneken,1996,9999,1996,7f897bcefc1fcc04cd17ae162d6bdfcff4dd83c0,REALISE: reconstruction of REALity from Image SEquences,10.1109/ICIP.1996.560579,21
143613202,Francesco Ciompi,2013,9999,2019,7f98999a9e47db537fe37454bd7b8fd9059052e7,14th European Congress on Digital Pathology,10.4103/2153-3539.270744,3
1745574,Nico Karssemeijer,1989,2022,2010,7fa621703a760695adebedc925d1749efe73797d,Using computer-aided detection in mammography as a decision support,10.1007/s00330-010-1821-8,72
1745574,Nico Karssemeijer,1989,2022,2009,7fcd3d506310b5c7deb6858027dfd9e6a3f40258,Noise model for microcalcification detection in reconstructed tomosynthesis slices,10.1117/12.810936,16
1419819133,Cornelia Schaefer-Prokop,2010,9999,2011,8082ae42ccbf843b75f3ecbd61bcfcc77ecc9a52,Acute Obstruction of the Upper Airways,10.1055/b-0034-84664,0
144085811,Clarisa Sanchez,2008,2021,2019,80af090645088134f058db53a708b7092dd28786,Opening the “black box” of deep learning in automated screening of eye diseases,,0
123637526,Bram van Ginneken,1996,9999,2018,80d1a72e3c8bf0e3457492b1f27a05ad6f5dd9a8,Comparison Study of Low-Cost Ultrasound Devices for Estimation of Gestational Age in Resource-Limited Countries.,10.1016/j.ultrasmedbio.2018.05.023,12
153744566,Alessa Hering,2018,9999,2022,80eb4685bc17fe1a6a7ce7e67356ba0720002c21,Biomedical image analysis competitions: The state of current participation practice,10.48550/arXiv.2212.08568,3
2895994,Colin Jacobs,2010,9999,2021,80ec09e2cb8244cab245f1108496af731d160ebf,Deep Learning for Malignancy Risk Estimation of Pulmonary Nodules Detected at Low-Dose Screening CT.,10.1148/radiol.2021204433,35
123637526,Bram van Ginneken,1996,9999,2021,80ec09e2cb8244cab245f1108496af731d160ebf,Deep Learning for Malignancy Risk Estimation of Pulmonary Nodules Detected at Low-Dose Screening CT.,10.1148/radiol.2021204433,35
123637526,Bram van Ginneken,1996,9999,2017,8125ba843b6e5c20524c9b549398a368e0613d88,Automatic versus human reading of chest X-rays in the Zambia National Tuberculosis Prevalence Survey.,10.5588/ijtld.16.0851,21
1745574,Nico Karssemeijer,1989,2022,2013,8139e856e3807c839ad70161f5e815552a083a64,Evaluation of the effect of computer-aided classification of benign and malignant lesions on reader performance in automated three-dimensional breast ultrasound.,10.1016/j.acra.2013.07.013,34
1798137,Bram Platel,2010,2019,2013,8139e856e3807c839ad70161f5e815552a083a64,Evaluation of the effect of computer-aided classification of benign and malignant lesions on reader performance in automated three-dimensional breast ultrasound.,10.1016/j.acra.2013.07.013,34
145441238,Jeroen van der Laak,1991,9999,2014,81460e5c3d1d916f328caad6b1775bd8ce7fa418,Abundance of IgG4+ plasma cells in isolated reactive lymphadenopathy is no indication of IgG4-related disease.,10.1309/AJCPX6VF6BGZVJGE,29
8038506,Bram van Ginneken,1996,9999,2015,81570ccbf4a1edb8898e8969f9befa3561e46318,Off-the-shelf convolutional neural network features for pulmonary nodule detection in computed tomography scans,10.1109/ISBI.2015.7163869,259
2895994,Colin Jacobs,2010,9999,2015,81570ccbf4a1edb8898e8969f9befa3561e46318,Off-the-shelf convolutional neural network features for pulmonary nodule detection in computed tomography scans,10.1109/ISBI.2015.7163869,259
143613202,Francesco Ciompi,2013,9999,2015,81570ccbf4a1edb8898e8969f9befa3561e46318,Off-the-shelf convolutional neural network features for pulmonary nodule detection in computed tomography scans,10.1109/ISBI.2015.7163869,259
1745574,Nico Karssemeijer,1989,2022,2017,817c6ab7fde2a45210b6b80c4713b9147b3eba19,Influence of breast compression pressure on the performance of population-based mammography screening,10.1186/s13058-017-0917-3,33
145441238,Jeroen van der Laak,1991,9999,2013,817ccaff1ad3513ed8bd7875666408bc93b339c5,Accurate assessment of cell density in low cellular liquid‐based cervical cytology,10.1111/j.1365-2303.2012.00990.x,8
1745574,Nico Karssemeijer,1989,2022,2004,81cfc7e735194a4493f16e501f985fa009bfdff7,Noise equalization for detection of microcalcification clusters in direct digital mammogram images,10.1109/TMI.2004.824240,99
1419819133,Cornelia Schaefer-Prokop,2010,9999,2021,81e0cd2d7df521651ce7a093409b02375ef05787,"Beyond the AJR: ""Association of the Intensity of Diagnostic Evaluation With Outcomes in Incidentally Detected Lung Nodules"".",10.2214/AJR.21.25903,0
1745574,Nico Karssemeijer,1989,2022,1997,820fb8f136d4c5976a68579f41da1a393a9e14a7,Original article Computer-assisted reading of mammograms,,0
34754023,Henjan Huisman,1992,9999,1996,8224f913e000d00d30ddc6e5fcf7486adc9e31c3,Precision and accuracy of acoustospectrographic parameters.,10.1016/0301-5629(96)00105-6,58
8038506,Bram van Ginneken,1996,9999,2010,824ab3050caa860dc50cbe8859a5b2249588a5e2,Noise filtering in thin-slice 4D cerebral CT perfusion scans,10.1117/12.843813,5
2913408,Nikolas Lessman,2019,2022,2019,825003ce25765c8b21815246ebf739eafcce5621,Direct Automatic Coronary Calcium Scoring in Cardiac and Chest CT,10.1109/TMI.2019.2899534,68
1419819133,Cornelia Schaefer-Prokop,2010,9999,2014,82910761442571e4b6140f18eeffd4efd1fbe597,"1 State-ofthe-Art Multi-Detector CT Angiography in Acute Pulmonary Embolism : Technique , Interpretation and Future Perspectives",,1
123637526,Bram van Ginneken,1996,9999,2007,82a456a6d5fec100feaeeeffa1dbfc24754ccc12,Monitoring of smoking-induced emphysema with CT in a lung cancer screening setting: detection of real increase in extent of emphysema.,10.1148/RADIOL.2443061330,68
1419819133,Cornelia Schaefer-Prokop,2010,9999,2021,83a8284194d62305f0dae376417dcaa540f4fd53,A comprehensive review of imaging findings in COVID-19 - status in early 2021,10.1007/s00259-021-05375-3,29
2895994,Colin Jacobs,2010,9999,2012,8424ba5430293f681632f9a0c73547db7cefafe8,"SUNDAY, SEPTEMBER 2ND 2012 57. Functional imaging in pulmonary oncology and COPD. Radiation dose in chest CT: survey and real life",,0
8038506,Bram van Ginneken,1996,9999,2012,8424ba5430293f681632f9a0c73547db7cefafe8,"SUNDAY, SEPTEMBER 2ND 2012 57. Functional imaging in pulmonary oncology and COPD. Radiation dose in chest CT: survey and real life",,0
123637526,Bram van Ginneken,1996,9999,2012,846de900573aebb1a0f2b36dfd7d080cad255552,Pulmonary perifissural nodules on CT scans: rapid growth is not a predictor of malignancy.,10.1148/radiol.12112351,145
34754023,Henjan Huisman,1992,9999,2010,84af0e7217d46a4a4be3f325cb45b03020423fa3,Image registration and pharmacokinetic parameter estimation for 3D DCE-MR mammography,,0
1745574,Nico Karssemeijer,1989,2022,1990,84bc3ee567e0b5e9d9b3998898d700878376ed78,A relaxation method for image segmentation using a spatially dependent stochastic model,10.1016/0167-8655(90)90051-3,21
34754023,Henjan Huisman,1992,9999,2010,85137dca01c20c973abc9ed419b67ab335822bf1,"Computer Aided Detection of Prostate Cancer Using T2, DWI and DCE MRI: Methods and Clinical Applications",10.1007/978-3-642-15989-3_2,2
4960344,James Meakin,2017,9999,2022,8526bb601d889c7c3924b2a290656a37785d184b,Erratum to: Velocity‐selective arterial spin labeling perfusion MRI: A review of the state of the art and recommendations for clinical implementation (Magn Reson Med. 2022; 88:1528–1547),10.1002/mrm.29504,0
8038506,Bram van Ginneken,1996,9999,2009,852e0bb4efbd7906c4c1eb35a69fc2c0eb51f9d6,Information Fusion for Diabetic Retinopathy CAD in Digital Color Fundus Photographs,10.1109/TMI.2008.2012029,137
123637526,Bram van Ginneken,1996,9999,2017,855320ff1a3bda22505a8f9da2c24f56c5ee7712,Robust total retina thickness segmentation in optical coherence tomography images using convolutional neural networks.,10.1364/BOE.8.003292,114
144085811,Clarisa Sanchez,2008,2021,2017,855320ff1a3bda22505a8f9da2c24f56c5ee7712,Robust total retina thickness segmentation in optical coherence tomography images using convolutional neural networks.,10.1364/BOE.8.003292,114
145441238,Jeroen van der Laak,1991,9999,2007,857535c47edd91b3e2ec17301b4c10c7d49832b1,Objective Assessment of Cancer Biomarkers Using Semi-Rare Event Detection,10.1155/2007/487435,2
8038506,Bram van Ginneken,1996,9999,2009,858f620084a0676d77b2b52e983b2632e92b7def,Second International Workshop on Pulmonary Image Analysis,,12
8038506,Bram van Ginneken,1996,9999,2010,861d6ffbd965b28b558b675e5ef6f24670fc541f,Interactive lung segmentation in CT scans with severe abnormalities,10.1109/ISBI.2010.5490285,33
123637526,Bram van Ginneken,1996,9999,2019,8678f63d7a648eb4d0f64e50c8ff5a1c53ac128b,Author Correction: Why rankings of biomedical image analysis competitions should be interpreted with care,10.1038/s41467-019-08563-w,0
1419819133,Cornelia Schaefer-Prokop,2010,9999,2011,867bce8d8b3485d5e57946831da6a4b09fc7ca57,"Coomunication, Reporting of Findings, and Teleradiology",10.1055/b-0034-84622,0
1419819133,Cornelia Schaefer-Prokop,2010,9999,2017,86b9d39fb026746752f95f87f87fd26b8512c913,Corrigendum: Towards automatic pulmonary nodule management in lung cancer screening with deep learning,10.1038/srep46878,14
143613202,Francesco Ciompi,2013,9999,2017,86b9d39fb026746752f95f87f87fd26b8512c913,Corrigendum: Towards automatic pulmonary nodule management in lung cancer screening with deep learning,10.1038/srep46878,14
123637526,Bram van Ginneken,1996,9999,2017,86b9d39fb026746752f95f87f87fd26b8512c913,Corrigendum: Towards automatic pulmonary nodule management in lung cancer screening with deep learning,10.1038/srep46878,14
123637526,Bram van Ginneken,1996,9999,2017,86bab119f07a492350c6cc7bd06ed91c73ee807a,White Matter and Gray Matter Segmentation in 4D Computed Tomography,10.1038/s41598-017-00239-z,24
144085811,Clarisa Sanchez,2008,2021,2017,86bab119f07a492350c6cc7bd06ed91c73ee807a,White Matter and Gray Matter Segmentation in 4D Computed Tomography,10.1038/s41598-017-00239-z,24
1798137,Bram Platel,2010,2019,2017,86bab119f07a492350c6cc7bd06ed91c73ee807a,White Matter and Gray Matter Segmentation in 4D Computed Tomography,10.1038/s41598-017-00239-z,24
2657081,Rashindra Manniesing,2010,2021,2017,86bab119f07a492350c6cc7bd06ed91c73ee807a,White Matter and Gray Matter Segmentation in 4D Computed Tomography,10.1038/s41598-017-00239-z,24
34754023,Henjan Huisman,1992,9999,2018,86cfa3c1324e704263cd7e39d9bed566c47f556e,PROSTATEx Challenges for computerized classification of prostate lesions from multiparametric magnetic resonance images,10.1117/1.JMI.5.4.044501,90
143613202,Francesco Ciompi,2013,9999,2021,8706660fbf3110338bc794e354bc3d1c0075d230,Quantifying the Scanner-Induced Domain Gap in Mitosis Detection,,14
34754023,Henjan Huisman,1992,9999,2019,8745d403022290a88a5ef47c47057e2c4e3a22e8,Supervised Uncertainty Quantification for Segmentation with Multiple Annotations,10.1007/978-3-030-32245-8_16,77
32649341,Jonas Teuwen,2017,2020,2020,877ce11291735ee26d2a618adde8db726808b107,Multi-channel MR Reconstruction (MC-MRRec) Challenge - Comparing Accelerated MR Reconstruction Models and Assessing Their Genereralizability to Datasets Collected with Different Coils,,6
145441238,Jeroen van der Laak,1991,9999,2021,877f00466bcfc8627a4a7af3d71cb40acbeb73eb,A whole‐slide imaging based workflow reduces the reading time of pathologists,10.1111/pin.13309,2
1745574,Nico Karssemeijer,1989,2022,2006,878d8de48dd9eafa5ec823e17d918b56c856eed9,Volumetric breast density estimation from full-field digital mammograms,10.1109/TMI.2005.862741,241
34754023,Henjan Huisman,1992,9999,2006,878d8de48dd9eafa5ec823e17d918b56c856eed9,Volumetric breast density estimation from full-field digital mammograms,10.1109/TMI.2005.862741,241
1419819133,Cornelia Schaefer-Prokop,2010,9999,2011,879ebdba854fab66bac431aea1451956321bb826,Malrotation and Volvulus,10.1055/B-0034-84671,0
144085811,Clarisa Sanchez,2008,2021,2009,87a7e292cd3b829687b776d158feb9ba2a64c6ac,Neural network based detection of hard exudates in retinal images,10.1016/j.cmpb.2008.07.006,191
1745574,Nico Karssemeijer,1989,2022,2018,87b0a4836bd2d2caeaea950037ba2bdc9a2443b1,Multireader Study on the Diagnostic Accuracy of Ultrafast Breast Magnetic Resonance Imaging for Breast Cancer Screening,10.1097/RLI.0000000000000494,39
145388932,Jeroen van der Laak,1991,9999,2017,87b612323f759cea5cb224331bfacf59a0f335b6,The importance of stain normalization in colorectal tissue classification with convolutional networks,10.1109/ISBI.2017.7950492,164
143613202,Francesco Ciompi,2013,9999,2017,87b612323f759cea5cb224331bfacf59a0f335b6,The importance of stain normalization in colorectal tissue classification with convolutional networks,10.1109/ISBI.2017.7950492,164
145959882,Geert Litjens,2016,9999,2017,87b612323f759cea5cb224331bfacf59a0f335b6,The importance of stain normalization in colorectal tissue classification with convolutional networks,10.1109/ISBI.2017.7950492,164
8038506,Bram van Ginneken,1996,9999,2017,87b612323f759cea5cb224331bfacf59a0f335b6,The importance of stain normalization in colorectal tissue classification with convolutional networks,10.1109/ISBI.2017.7950492,164
8038506,Bram van Ginneken,1996,9999,2012,8872a136642b7c45de906e5f3350d08da8915e31,DIRBoost: An algorithm for boosting deformable image registration,10.1109/ISBI.2012.6235813,9
123637526,Bram van Ginneken,1996,9999,2022,8886b367e66dbb154444b2d28b65718e3835fa02,Lung tissue shows divergent gene expression between chronic obstructive pulmonary disease and idiopathic pulmonary fibrosis,10.1186/s12931-022-02013-w,1
35730362,Keelin Murphy,2018,9999,2020,888c62de7448e14302c3c2ed7dc062829ea279d7,Learn2Reg Challenge: CT Lung Registration - Training Data,10.5281/ZENODO.3835682,16
8038506,Bram van Ginneken,1996,9999,2020,888c62de7448e14302c3c2ed7dc062829ea279d7,Learn2Reg Challenge: CT Lung Registration - Training Data,10.5281/ZENODO.3835682,16
153744566,Alessa Hering,2018,9999,2020,888c62de7448e14302c3c2ed7dc062829ea279d7,Learn2Reg Challenge: CT Lung Registration - Training Data,10.5281/ZENODO.3835682,16
145441238,Jeroen van der Laak,1991,9999,2020,889cc0565d6e2e844f4db0132c71a612672d2497,Pitfalls in assessing stromal tumor infiltrating lymphocytes (sTILs) in breast cancer,10.1038/s41523-020-0156-0,27
143613202,Francesco Ciompi,2013,9999,2020,889cc0565d6e2e844f4db0132c71a612672d2497,Pitfalls in assessing stromal tumor infiltrating lymphocytes (sTILs) in breast cancer,10.1038/s41523-020-0156-0,27
2657081,Rashindra Manniesing,2010,2021,2015,88b86ad75e10c7dac7b70edbd05ed494d699ffb0,4D-CTA in Neurovascular Disease: A Review,10.3174/ajnr.A4162,73
1745574,Nico Karssemeijer,1989,2022,2008,88ba982955fdc0ae3283fe0b6bebf48dcc828a74,Computer-aided detection of masses in full-field digital mammography using screen-film mammograms for training,10.1088/0031-9155/53/23/015,21
2913408,Nikolas Lessman,2019,2022,2022,88c7677c9baa1d1a517381274f3e4b51d53c70ef,Learning coronary artery calcium scoring in coronary CTA from non-contrast CT using unsupervised domain adaptation,10.3389/fcvm.2022.981901,0
2913408,Nikolas Lessman,2019,2022,2019,88d7b3243c9083be8542ce1fb171241c8e069948,Bragatston study protocol: a multicentre cohort study on automated quantification of cardiovascular calcifications on radiotherapy planning CT scans for cardiovascular risk prediction in patients with breast cancer,10.1136/bmjopen-2018-028752,12
1745574,Nico Karssemeijer,1989,2022,2019,89007a5745f46d11c824d8c74b9f6492b6da492f,Can a channelized Hotelling observer assess image quality in acquired mammographic images of an anthropomorphic breast phantom including image processing?,10.1002/mp.13342,6
143613202,Francesco Ciompi,2013,9999,2022,892d4f3ee2cc9ff2dcf1c308fae68473dcf787d2,Seeded iterative clustering for histology region identification,10.48550/arXiv.2211.07425,0
1419819133,Cornelia Schaefer-Prokop,2010,9999,2020,894b4809a91fcfff44d82949d3f08971d342ac02,The Role of Chest Imaging in Patient Management during the COVID-19 Pandemic: A Multinational Consensus Statement from the Fleischner Society,10.1148/radiol.2020201365,1259
144085811,Clarisa Sanchez,2008,2021,2008,896b8f5aeb3a16a887fb0fe1199096551b6f2ea9,A novel automatic image processing algorithm for detection of hard exudates based on retinal image analysis.,10.1016/J.MEDENGPHY.2007.04.010,180
1745574,Nico Karssemeijer,1989,2022,2018,897436a0e923a2c584ff60e53e795645ed16cc57,Improving the automated detection of calcifications by combining deep cascades and deep convolutional nets,10.1117/12.2318016,4
1419819133,Cornelia Schaefer-Prokop,2010,9999,2021,8975dec089b34a60e261de28bddb9ed70857a3ef,Chest CT Diagnosis and Clinical Management of Drug-related Pneumonitis in Patients Receiving Molecular Targeting Agents and Immune Checkpoint Inhibitors: A Position Paper from the Fleischner Society.,10.1148/radiol.2021203427,48
145959882,Geert Litjens,2016,9999,2020,89997fe09abc2c7d8bd73ef0f902e38fc2ae8baa,Efficient Out-of-Distribution Detection in Digital Pathology Using Multi-Head Convolutional Neural Networks,,26
145388932,Jeroen van der Laak,1991,9999,2020,89997fe09abc2c7d8bd73ef0f902e38fc2ae8baa,Efficient Out-of-Distribution Detection in Digital Pathology Using Multi-Head Convolutional Neural Networks,,26
1419819133,Cornelia Schaefer-Prokop,2010,9999,2022,89af59fe91bde6b84ea2c7ff7a901108300a55dc,Increased regional ventilation as early imaging marker for future disease progression of interstitial lung disease: a feasibility study,10.1007/s00330-022-08702-w,4
8038506,Bram van Ginneken,1996,9999,2006,89d57c0dfb6c4a5d0f883a96648569f605ba8b61,Simulating nodules in chest radiographs with real nodules from multi-slice CT images,10.1117/12.651623,2
123637526,Bram van Ginneken,1996,9999,2023,8a039fe22daf6f65a32ba02035f45a8c67b48339,Optimising computer aided detection to identify intra-thoracic tuberculosis on chest x-ray in South African children,10.1371/journal.pgph.0001799,0
35730362,Keelin Murphy,2018,9999,2023,8a039fe22daf6f65a32ba02035f45a8c67b48339,Optimising computer aided detection to identify intra-thoracic tuberculosis on chest x-ray in South African children,10.1371/journal.pgph.0001799,0
8038506,Bram van Ginneken,1996,9999,1997,8a07de049e417cc61442d8c1ecc576155f6777a8,Reflectance and texture of real-world surfaces,10.1109/CVPR.1997.609313,1622
8038506,Bram van Ginneken,1996,9999,2009,8a4482179ae334ba0dbd76060c30332a65f9861a,"Automatic Segmentation of the Pulmonary Lobes from Fissures, Airways, and Lung Borders: Evaluation of Robustness against Missing Data",10.1007/978-3-642-04268-3_33,22
8038506,Bram van Ginneken,1996,9999,1999,8ae7d6146b6d9ed23f6b35f8fa23d3b467bdecef,Texture histograms as a function of irradiation and viewing direction,10.1023/A:1008018015948,52
1745574,Nico Karssemeijer,1989,2022,2011,8b197ae83250002327590780c4303b5b038b9e2b,[Computerised assessment of screening mammograms].,,2
153744566,Alessa Hering,2018,9999,2022,8b1d1960bb137aa6a7161d7f60d31527621665e8,Quantitative evaluation of the influence of multiple MRI sequences and of pathological tissues on the registration of longitudinal data acquired during brain tumor treatment,10.3389/fnimg.2022.977491,0
8038506,Bram van Ginneken,1996,9999,2005,8b28a778023bee453e7a5ed37b9014ae89e77641,"Automated Classification of Exudates, Cottonwool Spots and Drusen From Retinal Color Images for Diabetic Retinopathy Screening",,1
8038506,Bram van Ginneken,1996,9999,2015,8b3995db48fa7ab9539e3aaa72eb71cba8e68802,Predictive Accuracy of the PanCan Lung Cancer Risk Prediction Model -External Validation based on CT from the Danish Lung Cancer Screening Trial,10.1007/s00330-015-3689-0,66
2895994,Colin Jacobs,2010,9999,2015,8b3995db48fa7ab9539e3aaa72eb71cba8e68802,Predictive Accuracy of the PanCan Lung Cancer Risk Prediction Model -External Validation based on CT from the Danish Lung Cancer Screening Trial,10.1007/s00330-015-3689-0,66
1419819133,Cornelia Schaefer-Prokop,2010,9999,2014,8b8211800c55a1cf2cb5b9809294d09bc21b8168,Bronchial Wall Measurements in Patients after Lung Transplantation: Evaluation of the Diagnostic Value for the Diagnosis of Bronchiolitis Obliterans Syndrome,10.1371/journal.pone.0093783,10
144085811,Clarisa Sanchez,2008,2021,2017,8b92dcfb8d8b92314d63de92852a28880a81f4ea,Automated Analysis of Retinal Images for detection of Glaucoma based on Convolutional Neural Networks.,,0
143613202,Francesco Ciompi,2013,9999,2020,8baa4e68c61566c99ee2dfaea278a63ee48b6c77,Automatic Lung Cancer Detection and Classification in Whole-slide Histopathology,10.5281/ZENODO.3715001,0
145959882,Geert Litjens,2016,9999,2020,8bc7e464965aabd635e4bc2e76d186d6d2c04e01,Multi-class semantic cell segmentation and classification of aplasia in bone marrow histology images,10.1117/12.2549654,1
8038506,Bram van Ginneken,1996,9999,2013,8be6e1c3b1224ea96f6ddbfde8153e32ab9a1f75,A Bag of Words approach for discriminating between retinal images containing exudates or drusen,10.1109/ISBI.2013.6556806,25
144085811,Clarisa Sanchez,2008,2021,2013,8be6e1c3b1224ea96f6ddbfde8153e32ab9a1f75,A Bag of Words approach for discriminating between retinal images containing exudates or drusen,10.1109/ISBI.2013.6556806,25
1745574,Nico Karssemeijer,1989,2022,2015,8c1ea2ea519e1512cb46b28cd7814c8af900dc06,Vessel segmentation in screening mammograms,10.1117/12.2081804,3
8038506,Bram van Ginneken,1996,9999,2021,8c4fab5306f4c4e179cfae2acd3427fb5d661627,The Potential of Artificial Intelligence to Analyze Chest Radiographs for Signs of COVID-19 Pneumonia.,10.1148/RADIOL.2020204238,1
34754023,Henjan Huisman,1992,9999,2022,8c739636acd9cc63a1290e73bb34cf49b605d60d,"Artificial intelligence for prostate MRI: open datasets, available applications, and grand challenges",10.1186/s41747-022-00288-8,11
144085811,Clarisa Sanchez,2008,2021,2009,8c75cf4de784901aba7d8671a1be37789073407b,Detection of Hard Exudates in Retinal Images Using a Radial Basis Function Classifier,10.1007/s10439-009-9707-0,73
145441238,Jeroen van der Laak,1991,9999,2022,8c882c8737d351dfe19e663228e4c3bd2cafa992,Artificial intelligence applications for pre-implantation kidney biopsy pathology practice: a systematic review,10.1007/s40620-022-01327-8,15
123637526,Bram van Ginneken,1996,9999,2011,8cce5c02b19e5f77784efa75cc6aac29c507a602,Association of the transfer coefficient of the lung for carbon monoxide with emphysema progression in male smokers,10.1183/09031936.00050711,22
1745574,Nico Karssemeijer,1989,2022,2004,8d31ec41bad5116e2cba21ba5b5d165f770c5d3c,Thickness correction of mammographic images by means of a global parameter model of the compressed breast,10.1109/TMI.2004.827477,50
1419819133,Cornelia Schaefer-Prokop,2010,9999,2010,8d8005fced329fe5bb31d1f12f89839efa4101fc,Screening for Lung Cancer with Digital Chest Radiography : Sensitivity and Number of Secondary Work-up CT Examinations 1,,1
8038506,Bram van Ginneken,1996,9999,2010,8d8005fced329fe5bb31d1f12f89839efa4101fc,Screening for Lung Cancer with Digital Chest Radiography : Sensitivity and Number of Secondary Work-up CT Examinations 1,,1
145959882,Geert Litjens,2016,9999,2019,8da1812001d6d2753f2ef55fa5e50e39a648030a,Dealing with Label Scarcity in Computational Pathology: A Use Case in Prostate Cancer Classification,,4
1745574,Nico Karssemeijer,1989,2022,2010,8da87939da5e8a3ab8bffa875cfcdee748bc2280,Computer aided detection in breast imaging: More than perception aid,10.1109/ISBI.2010.5490360,2
32649341,Jonas Teuwen,2017,2020,2018,8db5fb8ff224535dfeb095215b030e8d260344b7,Pectoral muscle segmentation in breast tomosynthesis with deep learning,10.1117/12.2292920,17
1745574,Nico Karssemeijer,1989,2022,2018,8db5fb8ff224535dfeb095215b030e8d260344b7,Pectoral muscle segmentation in breast tomosynthesis with deep learning,10.1117/12.2292920,17
1419819133,Cornelia Schaefer-Prokop,2010,9999,2016,8df136d867add2ba102e03add4db6a4df89e3127,CT Imaging of Interstitial Lung Diseases,10.1007/978-3-319-30355-0_7,3
153744566,Alessa Hering,2018,9999,2019,8dff3f1ad2cb2f512ea8c8ac7523699b4f9e82c5,Unsupervised learning for large motion thoracic CT follow-up registration,10.1117/12.2506962,18
